Stage,LoveReq,SubReq,VarReq,IntroText,Image
370,0,0,,,Dorm.jpg
380,0,0,,,Dorm.jpg
390,0,0,,,Dorm.jpg
391,0,0,,,Dorm.jpg
392,0,0,,"Sehr gut, jetzt geh auf die Knie.",Dorm.jpg
392,0,0,Common_ActorIsLover,"Meine Liebe, knie dich hin.",Dorm.jpg
393,0,0,,,Dorm.jpg
394,0,0,,,Dorm.jpg
395,0,0,,,Dorm.jpg
400,0,0,,"Du und Sarah, ihr seid also zusammen?",Dorm.jpg
410,0,0,,,Dorm.jpg
420,0,0,,,Dorm.jpg
430,0,0,,,Dorm.jpg
450,0,0,,"(Amanda kitzelt dich zum Spaß und lacht.)|Also gut, meine Kleine. Zeit für etwas Spaß.",Dorm.jpg
450,0,0,Common_ActorIsLover,"(Amanda kitzelt dich zum Spaß und lacht.)|Also gut, meine Kleine. Zeit für etwas Spaß.",Dorm.jpg
500,0,0,,,Dorm.jpg
510,0,0,,,Dorm.jpg
520,0,0,,,Dorm.jpg
530,0,0,,,Dorm.jpg
531,0,0,,,Dorm.jpg
532,0,0,,,Dorm.jpg
540,0,0,,,Dorm.jpg
541,0,0,,,Dorm.jpg
600,0,0,,,Dorm.jpg
610,0,0,,,Dorm.jpg
630,0,0,,,Dorm.jpg
631,0,0,,,Dorm.jpg
632,0,0,,,Dorm.jpg
633,0,0,,,Dorm.jpg
634,0,0,,,Dorm.jpg
635,0,0,,,Dorm.jpg
636,0,0,,,Dorm.jpg
637,0,0,,,Dorm.jpg
640,0,0,,,Dorm.jpg
641,0,0,,,Dorm.jpg
642,0,0,,,DormOrgasm.jpg
650,0,0,,"Ja, Liebe zu machen wäre herrlich.|Sollten wir es hier in deinem Zimmer tun?",Dorm.jpg
650,0,0,Common_ActorIsLover,"Natürlich, meine Liebe.",Dorm.jpg
650,0,0,Common_ActorIsOwned,"Natürlich, Herrin.",Dorm.jpg
650,0,0,Common_ActorIsOwner,"Ja, meine Kleine, lass uns Liebe machen.",Dorm.jpg
660,0,0,,"Es wird langsam spät. Ist es okay,|wenn ich mir meinen Pyjama hole?",Dorm.jpg
660,0,0,Common_ActorIsOwned,"Herrin. Wäre es in Ordnung, wenn|ich mir meinen Pyjama hole?",Dorm.jpg
661,0,0,,,Dorm.jpg
670,0,0,,"Ich glaube, in meinem Pyjama wäre es gemütlicher.|Ist es okay, wenn ich mich hier umziehe?",Dorm.jpg
671,0,0,,,Dorm.jpg
700,0,0,,Warum ist Sidney hier?,Dorm.jpg
700,0,0,Common_ActorIsLover,Liebling. Warum ist Sidney hier?,Dorm.jpg
700,0,0,Common_ActorIsOwned,Herrin. Warum ist Sidney hier?,Dorm.jpg
700,0,0,Common_ActorIsOwner,Sklavin. Warum ist Sidney hier?,Dorm.jpg
701,0,0,,,Dorm.jpg
702,0,0,,,Dorm.jpg
790,0,0,,Du wirfst mich aus deinem Zimmer?,Door.jpg
790,0,0,Common_ActorIsLover,Du wirfst mich aus deinem Zimmer?|Ist dies das Ende unserer kurzen Beziehung?,StopDating.jpg
791,0,0,,,Door.jpg
800,0,0,,"(Amanda kommt näher zu Sarah heran und wird rot.)|Sarah, es gibt da etwas, das ich dir sagen wollte.",Dorm.jpg
801,0,0,,,Dorm.jpg
802,0,0,,,Dorm.jpg
803,0,0,,,Dorm.jpg
804,0,0,,,Dorm.jpg
810,0,0,,,Dorm.jpg
811,0,0,,,Dorm.jpg
812,0,0,,,Dorm.jpg
813,0,0,,,Dorm.jpg
820,0,0,,,StartDating.jpg
821,0,0,,,Dorm.jpg
822,0,0,,,Dorm.jpg
823,0,0,,"Macht es dir was aus, wenn ich mich|mit meiner Freundin auf dein Bett lege?",Dorm.jpg
823,0,0,Common_ActorIsOwned,"Herrin, dürfte ich bitte Euer Bett benutzen,|um mich mit Sarah zu entspannen?",Dorm.jpg
823,0,0,Common_ActorIsOwner,"Kleine Sklavin, meine Freundin und ich werden|jetzt gemeinsam dein Bett benutzen.",Dorm.jpg
3000,0,0,,"Sklavin, zieh dich vollständig aus.",Dorm.jpg
3000,0,0,Common_ActorIsLover,"Liebling, zieh dich vollständig aus.",Dorm.jpg
3010,0,0,,"Sklavin, lass deine Unterwäsche sehen.",Dorm.jpg
3010,0,0,Common_ActorIsLover,"Liebling, lass deine Unterwäsche sehen.",Dorm.jpg
3020,0,0,,"Sklavin, zieh deine Schuluniform an.",Dorm.jpg
3020,0,0,Common_ActorIsLover,"Liebling, zieh deine Schuluniform an.",Dorm.jpg
3030,0,0,,"Sklavin, zieh dein schwarzes Kleid an.",Dorm.jpg
3030,0,0,Common_ActorIsLover,"Liebling, zieh dein schwarzes Kleid an.",Dorm.jpg
3040,0,0,,"Sklavin, zieh dir Reizwäsche an.",Dorm.jpg
3040,0,0,Common_ActorIsLover,"Liebling, zieh dir Reizwäsche an.",Dorm.jpg
3090,0,0,,,Dorm.jpg
3091,0,0,,"(Sie nickt und lächelt.) Du siehst bezaubernd aus.|Sklavin, du darfst dich nicht mehr umziehen.",Dorm.jpg
3091,0,0,Common_ActorIsLover,"(Sie nickt und lächelt.) Du siehst bezaubernd aus.|Liebling, du darfst dich nicht mehr umziehen.",Dorm.jpg
3092,0,0,,,Dorm.jpg
3100,0,0,,"Ich suche mir in deinen Sachen etwas, womit ich|dich fesseln und zum Schweigen bringen kann.",Dorm.jpg
3110,0,0,,"Ich suche mir in deinen Sachen etwas,|womit ich dich fesseln kann.",Dorm.jpg
3120,0,0,,"Ich suche mir in deinen Sachen etwas,|womit ich dich zum Schweigen bringen kann.",Dorm.jpg
3130,0,0,,"Ja, lass mich dir helfen, meine Kleine.|(Sie befreit dich und lächelt.)",Dorm.jpg
3140,0,0,,"Eine gute Sklavin braucht keine Schlüssel.|Du verstehst sicher, warum ich sie dir wegnehme?",Dorm.jpg
3150,0,0,,"Eine gute Sklavin braucht keine Gerte.|Du verstehst sicher, warum ich sie dir wegnehme?",Dorm.jpg
3160,0,0,,"Was ist das für ein pinkes Ding in deiner Tasche?|Ist das ein Vibrationsei, meine Kleine?",Dorm.jpg
3160,0,0,HasEgg,"Was ist das für ein pinkes Ding in deiner Tasche?|Ist es so ein Ei, das du auch mir gegeben hast?",Dorm.jpg
3161,0,0,,,Dorm.jpg
3162,0,0,,,Dorm.jpg
3170,0,0,,"Meine Sklavin, ich will eine Fesselumarmung.",Dorm.jpg
3170,0,0,Common_ActorIsLover,"Liebling, ich möchte eine wunderbare|sexy Fesselumarmung von dir.",Dorm.jpg
3171,0,0,,,Dorm.jpg
3172,0,0,,,Dorm.jpg
3173,0,0,,,Dorm.jpg
3190,0,0,,,Dorm.jpg
3191,0,0,,,Dorm.jpg
3200,0,0,,"Ich hoffe, du bist kitzelig, meine kleine Sklavin.",Dorm.jpg
3201,0,0,,,Dorm.jpg
3220,0,0,,"Meine süße Sklavin, hättest du gern einen Orgasmus?|(Sie lächelt und streichelt langsam deinen Körper.)",Dorm.jpg
3221,0,0,,,Dorm.jpg
3222,0,0,,"(Sie treibt dich durch Befriedigung bis kurz vors Ziel.)|Möchtest du ins Paradies, meine Sklavin?",Dorm.jpg
3223,0,0,,,DormOrgasm.jpg
3290,0,0,,,Dorm.jpg
3291,0,0,,,Dorm.jpg
3800,0,0,,"(Amanda packt dich mit ernster Miene am Halsband.)|Was machst du da, kleine Sklavin?",Dorm.jpg
3801,0,0,,,Dorm.jpg
3810,0,0,,"(Amanda packt dich mit ernster Miene am Halsband.)|Was machst du da, kleine Sklavin?",Dorm.jpg
3811,0,0,,,Dorm.jpg
3900,0,0,,"Tut mir leid, aber Regeln sind Regeln.|Du musst bestraft werden.",Dorm.jpg
3901,0,0,,,Dorm.jpg
3902,0,0,,,Dorm.jpg
3903,0,0,,,Dorm.jpg
3910,0,0,,COMMON_PLAYERNAME. Du hast jetzt Zimmerarrest.,Dorm.jpg
3911,0,0,,,Dorm.jpg
3912,0,0,,,Dorm.jpg
3913,0,0,,,Dorm.jpg
3914,0,0,,,Dorm.jpg
3915,0,0,,"Antworte mir, Sklavin.|Hast du deine Lektion gelernt?",Dorm.jpg
3920,0,0,,"Da du dich nicht anständig benehmen kannst, sperre|ich dich in deinen eigenen Keuschheitsgürtel.",Dorm.jpg
3921,0,0,,,Dorm.jpg
3922,0,0,,,Dorm.jpg
3923,0,0,,,Dorm.jpg
3930,0,0,,"Ich halte nicht viel von Gewalt, aber du hast es wirklich|verdient, den Hintern versohlt zu bekommen.",Dorm.jpg
3931,0,0,,,Dorm.jpg
3932,0,0,,,AmandaSpankPlayer0.jpg
3933,0,0,,"Das ist genug! (Sie hilft dir, aufzustehen.)|Ich hoffe, du lernst etwas aus dieser Erfahrung.",Dorm.jpg
3940,0,0,,"Nackt siehst du sehr gut aus, meine Kleine.|Weißt du was? Heute Nacht schläfst du so.",Dorm.jpg
3941,0,0,,,Dorm.jpg
3999,0,0,,,Dorm.jpg
